S.NO.,PROGRAM GROUP,TRANSFORMATION,ACTIVITY ID,ACTIVITY DESCRIPTION,START DATE,END DATE,UNIT,PLANNED QTY,YEAR,MONTH
1119,BLD-2248-D-G|1|1'2|1'2'6,HVAC SYSTEM OF HOSTEL BLOCK,2701,SITC of Hiwall 2Tr 18Th Flr Bad Court,12-12-2019,17-03-2022,EA,5,2020,8
1120,BLD-2248-D-G|1|1'2|1'2'7,HVAC SYSTEM OF HOSTEL BLOCK,2702,SITC of  Cassette 1.6Tr 8Th Flr Conf,12-12-2019,17-03-2022,EA,8,2020,8
1121,BLD-2248-D-G|1|1'2|1'2'8,HVAC SYSTEM OF HOSTEL BLOCK,2703,SITC of  Cassette 2Tr 8Th Flr Conf,12-12-2019,17-03-2022,EA,4,2020,8
1122,BLD-2248-D-G|1|1'2|1'2'9,HVAC SYSTEM OF HOSTEL BLOCK,2704,SITC of Dx Fcu 2Tr 10-17Th Flr Hstlrm,12-12-2019,17-03-2022,EA,56,2020,8
1123,BLD-2248-D-G|1'2|1'2'10,HVAC SYSTEM OF HOSTEL BLOCK,2705,SITC of Dx Fcu 2.5Tr 10-17Th Flr Hstlrm,12-12-2019,17-03-2022,EA,24,2020,8
1124,BLD-2248-D-G|1|1'3|1'3'1,HVAC SYSTEM OF HOSTEL BLOCK,2706,SITC of 20Tr 8000Cfm Csu 8Th Flr,12-12-2019,17-03-2022,EA,1,2020,8
1125,BLD-2248-D-G|1|1'3|1'3'2,HVAC SYSTEM OF HOSTEL BLOCK,2707,SITC of 15Tr 6000Cfm Csu 9Th Flr,12-12-2019,17-03-2022,EA,1,2020,8
1126,BLD-2248-D-G|1|1'3|1'3'3,HVAC SYSTEM OF HOSTEL BLOCK,2708,SITC of 10Tr 4000Cfm Csu 8Th Flr,12-12-2019,17-03-2022,EA,3,2020,8
1127,BLD-2248-D-G|1|1'3|1'3'4,HVAC SYSTEM OF HOSTEL BLOCK,2709,SITC of 9.5Tr 3800Cfm Csu 8Th Flr,12-12-2019,17-03-2022,EA,8,2020,8
1128,BLD-2248-D-G|1|1'3|1'3'5,HVAC SYSTEM OF HOSTEL BLOCK,2710,SITC of 9.5Tr 3800Cfm Csu 8Th Flr,12-12-2019,17-03-2022,EA,4,2020,8
1129,BLD-2248-D-G|1|1'3|1'3'6,HVAC SYSTEM OF HOSTEL BLOCK,2711,SITC of 9Tr 3600Cfm Csu 8Th Flr,12-12-2019,17-03-2022,EA,2,2020,8
1130,BLD-2248-D-G|1|1'3|1'3'7,HVAC SYSTEM OF HOSTEL BLOCK,2712,SITC of 8Tr 3200Cfm Csu 8Th Flr,12-12-2019,17-03-2022,EA,1,2020,8
1131,BLD-2248-D-G|1|1'3|1'3'8,HVAC SYSTEM OF HOSTEL BLOCK,2713,SITC of 7.5Tr 3000Cfm Csu 8Th Flr,12-12-2019,17-03-2022,EA,2,2020,8
1132,BLD-2248-D-G|1|1'3|1'3'9,HVAC SYSTEM OF HOSTEL BLOCK,2714,SITC of 7.5Tr 3000Cfm Csu 8Th Flr,12-12-2019,17-03-2022,EA,2,2020,8
1133,BLD-2248-D-G|1'3|1'3'10,HVAC SYSTEM OF HOSTEL BLOCK,2715,SITC of 6.5Tr 2600Cfm Csu 8Th Flr,12-12-2019,17-03-2022,EA,1,2020,8
1134,BLD-2248-D-G|1'3|1'3'11,HVAC SYSTEM OF HOSTEL BLOCK,2716,SITC of 4Tr 1600Cfm Csu 10-17Th Flr,12-12-2019,17-03-2022,EA,9,2020,8
1135,BLD-2248-D-G|1'3|1'3'12,HVAC SYSTEM OF HOSTEL BLOCK,2717,SITC of 3Tr 1200Cfm Csu 10-17Th Flr,12-12-2019,17-03-2022,EA,8,2020,8
1136,BLD-2248-D-VRF|G|2,HVAC SYSTEM OF HOSTEL BLOCK,2718,SITC of Crc,12-12-2019,17-03-2022,EA,1,2020,8
1137,BLD-2248-D-VRF|G|3|3'1,HVAC SYSTEM OF HOSTEL BLOCK,2719,SITC of 16G Cu Pipe 6.35Mm Dia,12-12-2019,17-03-2022,M,24,2020,8
1138,BLD-2248-D-VRF|G|3|3'2,HVAC SYSTEM OF HOSTEL BLOCK,2720,SITC of 16G Cu Pipe 9.5Mm Dia,12-12-2019,17-03-2022,M,612,2020,8
1139,BLD-2248-D-VRF|G|3|3'3,HVAC SYSTEM OF HOSTEL BLOCK,2721,SITC of 16G Cu Pipe 12.7Mm Dia,12-12-2019,17-03-2022,M,365,2020,8
1140,BLD-2248-D-VRF|G|3|3'4,HVAC SYSTEM OF HOSTEL BLOCK,2722,SITC of 16G Cu Pipe 15.8Mm Dia,12-12-2019,17-03-2022,M,683,2020,8
1141,BLD-2248-D-VRF|G|3|3'5,HVAC SYSTEM OF HOSTEL BLOCK,2723,SITC of 16G Cu Pipe 19.1Mm Dia,12-12-2019,17-03-2022,M,1158,2020,8
1142,BLD-2248-D-VRF|G|3|3'6,HVAC SYSTEM OF HOSTEL BLOCK,2724,SITC of 16G Cu Pipe 22.2Mm Dia,12-12-2019,17-03-2022,M,235,2020,8
1143,BLD-2248-D-VRF|G|3|3'7,HVAC SYSTEM OF HOSTEL BLOCK,2725,SITC of 16G Cu Pipe 28.5Mm Dia,12-12-2019,17-03-2022,M,522,2020,8
1144,BLD-2248-D-VRF|G|3|3'8,HVAC SYSTEM OF HOSTEL BLOCK,2726,SITC of 16G Cu Pipe 34.9Mm Dia,12-12-2019,17-03-2022,M,778,2020,8
1145,BLD-2248-D-VRF|G|3|3'9,HVAC SYSTEM OF HOSTEL BLOCK,2727,SITC of 16G Cu Pipe 41.3Mm Dia,12-12-2019,17-03-2022,M,530,2020,8
1146,BLD-2248-D-VRF|G|4,HVAC SYSTEM OF HOSTEL BLOCK,2728,Charges For Customs Duty On Imprt Eqpmt,12-12-2019,17-03-2022,LOT,1,2020,8
1147,BLD-2248-D-VRF|G|5,HVAC SYSTEM OF HOSTEL BLOCK,2729,Charges For Port Clearance,12-12-2019,17-03-2022,LOT,1,2020,8
1148,BLD-2248-D-VRF|G|6|6'1,HVAC SYSTEM OF HOSTEL BLOCK,2730,S&I of 25Mm Dia PVC Drain Pipe With Insu,12-12-2019,17-03-2022,M,420,2020,8
1149,BLD-2248-D-VRF|G|6|6'2,HVAC SYSTEM OF HOSTEL BLOCK,2731,S&I of 32Mm Dia PVC Drain Pipe With Insu,12-12-2019,17-03-2022,M,84,2020,8
1150,BLD-2248-D-VRF|G|6|6'3,HVAC SYSTEM OF HOSTEL BLOCK,2732,S&I of 40Mm Dia PVC Drain Pipe With Insu,12-12-2019,17-03-2022,M,60,2020,8
1151,BLD-2248-D-VRF|G|7|7'1,HVAC SYSTEM OF HOSTEL BLOCK,2733,SITC of Hru 22000 Cfm 50Tr Capacity,12-12-2019,17-03-2022,EA,1,2020,8
1152,BLD-2248-D-VRF|G|8|8'1|I,HVAC SYSTEM OF HOSTEL BLOCK,2734,Supply of Vav Min 700Cfm Max 1300Cfm,12-12-2019,17-03-2022,EA,0,2020,8
1153,BLD-2248-D-|G|8|8'1|II,HVAC SYSTEM OF HOSTEL BLOCK,2735,Supply of Vav Min 1000Cfm Max 1900Cfm,12-12-2019,17-03-2022,EA,12,2020,8
1154,BLD-2248-D-|G|8|8'1|III,HVAC SYSTEM OF HOSTEL BLOCK,2736,Supply of Vav Min 2000Cfm Max 3000Cfm,12-12-2019,17-03-2022,EA,2,2020,8
1155,BLD-2248-D-VRF|G|8|8'2,HVAC SYSTEM OF HOSTEL BLOCK,2737,Port & Handling Charges For Vav,12-12-2019,17-03-2022,EA,14,2020,8
1156,BLD-2248-D-VRF|G|8|8'3,HVAC SYSTEM OF HOSTEL BLOCK,2738,Customs Duty & Contervailing For Vav,12-12-2019,17-03-2022,EA,14,2020,8
1157,BLD-2248-D-VRF|G|8|8'4,HVAC SYSTEM OF HOSTEL BLOCK,2739,Shifting & Installing of Vav,12-12-2019,17-03-2022,EA,14,2020,8
1158,BLD-2248-D-VRF|G|9|9'1,HVAC SYSTEM OF HOSTEL BLOCK,2740,SITC of Axial Fan 28500Cfm,12-12-2019,17-03-2022,EA,2,2020,8
1159,BLD-2248-D-VRF|G|9|9'2,HVAC SYSTEM OF HOSTEL BLOCK,2741,SITC of Axial Fan 11100Cfm,12-12-2019,17-03-2022,EA,2,2020,8
1160,BLD-2248-D-VRF|G|9|9'3,HVAC SYSTEM OF HOSTEL BLOCK,2742,SITC of Axial Fan 11300Cfm,12-12-2019,17-03-2022,EA,2,2020,8
1161,BLD-2248-D-VRF|G|9|9'4,HVAC SYSTEM OF HOSTEL BLOCK,2743,SITC of Axial Fan 11300Cfm,12-12-2019,17-03-2022,EA,2,2020,8
1162,BLD-2248-D-VRF|G|10|10'1,HVAC SYSTEM OF HOSTEL BLOCK,2744,SITC of Propellor Fan 100Mm Dia 100Cfm,12-12-2019,17-03-2022,EA,3,2020,8
1163,BLD-2248-D-VRF|G|10|10'2,HVAC SYSTEM OF HOSTEL BLOCK,2745,SITC of Propellor Fan 100Mm Dia 100Cfm,12-12-2019,17-03-2022,EA,1,2020,8
1164,BLD-2248-D-VRF|G|10|10'3,HVAC SYSTEM OF HOSTEL BLOCK,2746,SITC of Propellor Fan 400Mm Dia 1050Cfm,12-12-2019,17-03-2022,EA,6,2020,8
1165,BLD-2248-D-VRF|G|10|10'4,HVAC SYSTEM OF HOSTEL BLOCK,2747,SITC of Propellor Fan 400Mm Dia 1050Cfm,12-12-2019,17-03-2022,EA,2,2020,8
1166,BLD-2248-D-VRF|G|10|10'5,HVAC SYSTEM OF HOSTEL BLOCK,2748,SITC of Propellor Fan 300Mm Dia 700Cfm,12-12-2019,17-03-2022,EA,4,2020,8
1167,BLD-2248-D-VRF|G|10|10'6,HVAC SYSTEM OF HOSTEL BLOCK,2749,SITC of Propellor Fan 400Mm Dia 1000Cfm,12-12-2019,17-03-2022,EA,4,2020,8
1168,BLD-2248-D-VRF|G|10|10'7,HVAC SYSTEM OF HOSTEL BLOCK,2750,SITC of Propellor Fan 400Mm Dia 1000Cfm,12-12-2019,17-03-2022,EA,4,2020,8
1169,BLD-2248-D-VRF|G|10|10'8,HVAC SYSTEM OF HOSTEL BLOCK,2751,SITC of Propellor Fan 100Mm Dia 100Cfm,12-12-2019,17-03-2022,EA,1,2020,8
1170,BLD-2248-D-VRF|G|11|11'1,HVAC SYSTEM OF HOSTEL BLOCK,2752,SITC of Inline Fan 6000Cfm,12-12-2019,17-03-2022,EA,2,2020,8
1171,BLD-2248-D-VRF|G|11|11'2,HVAC SYSTEM OF HOSTEL BLOCK,2753,SITC of Inline Fan 5300Cfm,12-12-2019,17-03-2022,EA,4,2020,8
1172,BLD-2248-D-ARD|G|12|12'1,HVAC SYSTEM OF HOSTEL BLOCK,2754,SITC of 26G GI Duct,12-12-2019,17-03-2022,M2 ,110,2020,8
1173,BLD-2248-D-ARD|G|12|12'2,HVAC SYSTEM OF HOSTEL BLOCK,2755,SITC of 24G GI Duct,12-12-2019,17-03-2022,M2 ,260,2020,8
1174,BLD-2248-D-ARD|G|12|12'3,HVAC SYSTEM OF HOSTEL BLOCK,2756,SITC of 22G GI Duct,12-12-2019,17-03-2022,M2 ,170,2020,8
1175,BLD-2248-D-ARDIST|G|13,HVAC SYSTEM OF HOSTEL BLOCK,2757,SITC of Flexible Duct Connection,12-12-2019,17-03-2022,M2 ,12,2020,8
1176,BLD-2248-D-ARD|G|14|14'1,HVAC SYSTEM OF HOSTEL BLOCK,2758,SITC of Smoke & Fire Dampers,12-12-2019,17-03-2022,M2 ,23,2020,8
1177,BLD-2248-D-ARD|G|14|14'2,HVAC SYSTEM OF HOSTEL BLOCK,2759,SITC of Actuator For Fd,12-12-2019,17-03-2022,EA,68,2020,8
1178,BLD-2248-D-ARD|G|14|14'3,HVAC SYSTEM OF HOSTEL BLOCK,2760,SITC of Control Panel & Wiring For Fd,12-12-2019,17-03-2022,EA,68,2020,8
1179,BLD-2248-D-ARD|G|15|15'1,HVAC SYSTEM OF HOSTEL BLOCK,2761,SITC of Al Grill With Dbl Louvers,12-12-2019,17-03-2022,M2 ,12,2020,8
1180,BLD-2248-D-ARD|G|15|15'2,HVAC SYSTEM OF HOSTEL BLOCK,2762,SITC of Al Grill With Fixed Bars,12-12-2019,17-03-2022,M2 ,2,2020,8
1181,BLD-2248-D-ARD|G|16|16'1,HVAC SYSTEM OF HOSTEL BLOCK,2763,SITC of Al Louvers Wth Cowl Brd Screen,12-12-2019,17-03-2022,M2 ,2,2020,8
1182,BLD-2248-D-ARD|G|16|16'2,HVAC SYSTEM OF HOSTEL BLOCK,2764,SITC of Ms Louvers Wth Cowl Brd Screen,12-12-2019,17-03-2022,M2 ,0,2020,8
1183,BLD-2248-D-ARD|G|17|17'1,HVAC SYSTEM OF HOSTEL BLOCK,2765,SITC of Al Sply Grill Wth Vcd,12-12-2019,17-03-2022,M2 ,0,2020,8
1184,BLD-2248-D-ARDIST|G|18,HVAC SYSTEM OF HOSTEL BLOCK,2766,SITC of 18G Gss Vcd In Sply Air Duct,12-12-2019,17-03-2022,M2 ,0,2020,8
1185,BLD-2248-D-ARD|G|19|19'1,HVAC SYSTEM OF HOSTEL BLOCK,2767,SITC Al Pwdr Coated Sply Diffusers,12-12-2019,17-03-2022,M2 ,0,2020,8
1186,BLD-2248-D-ARD|G|19|19'2,HVAC SYSTEM OF HOSTEL BLOCK,2768,SITC Ms Pwdr Coated Sply Diffusers,12-12-2019,17-03-2022,M2 ,0,2020,8
1187,BLD-2248-D-ARD|G|20|20'1,HVAC SYSTEM OF HOSTEL BLOCK,2769,SITC Al Pwdr Coated Rtrn Diffusers,12-12-2019,17-03-2022,M2 ,0,2020,8
1188,BLD-2248-D-ARD|G|20|20'2,HVAC SYSTEM OF HOSTEL BLOCK,2770,SITC Ms Pwdr Coated Rtrn Diffusers,12-12-2019,17-03-2022,M2 ,0,2020,8
1189,BLD-2248-D-INS|G|21|21'1,HVAC SYSTEM OF HOSTEL BLOCK,2771,SITC of Cu Pipe Insu 19/13Mm 6.35Mm Dia,12-12-2019,17-03-2022,M,24,2020,8
1190,BLD-2248-D-INS|G|21|21'2,HVAC SYSTEM OF HOSTEL BLOCK,2772,SITC of Cu Pipe Insu 19/13Mm 9.5Mm Dia,12-12-2019,17-03-2022,M,612,2020,8
1191,BLD-2248-D-INS|G|21|21'3,HVAC SYSTEM OF HOSTEL BLOCK,2773,SITC of Cu Pipe Insu 19/13Mm 6.35Mm Dia,12-12-2019,17-03-2022,M,365,2020,8
1192,BLD-2248-D-INS|G|21|21'4,HVAC SYSTEM OF HOSTEL BLOCK,2774,SITC of Cu Pipe Insu 19/13Mm 6.35Mm Dia,12-12-2019,17-03-2022,M,683,2020,8
1193,BLD-2248-D-INS|G|21|21'5,HVAC SYSTEM OF HOSTEL BLOCK,2775,SITC of Cu Pipe Insu 19/13Mm 6.35Mm Dia,12-12-2019,17-03-2022,M,1158,2020,8
1194,BLD-2248-D-INS|G|21|21'6,HVAC SYSTEM OF HOSTEL BLOCK,2776,SITC of Cu Pipe Insu 19/13Mm 6.35Mm Dia,12-12-2019,17-03-2022,M,235,2020,8
1195,BLD-2248-D-INS|G|21|21'7,HVAC SYSTEM OF HOSTEL BLOCK,2777,SITC of Cu Pipe Insu 19/13Mm 6.35Mm Dia,12-12-2019,17-03-2022,M,522,2020,8
1196,BLD-2248-D-INS|G|21|21'8,HVAC SYSTEM OF HOSTEL BLOCK,2778,SITC of Cu Pipe Insu 19/13Mm 6.35Mm Dia,12-12-2019,17-03-2022,M,778,2020,8
1197,BLD-2248-D-INS|G|21|21'9,HVAC SYSTEM OF HOSTEL BLOCK,2779,SITC of Cu Pipe Insu 19/13Mm 6.35Mm Dia,12-12-2019,17-03-2022,M,530,2020,8
1198,BLD-2248-D-INS|G|22|22'1,HVAC SYSTEM OF HOSTEL BLOCK,2780,SITC of Acoustc Lining 15Mm Thck,12-12-2019,17-03-2022,M2 ,18,2020,8
1199,BLD-2248-D-INS|G|22|22'2,HVAC SYSTEM OF HOSTEL BLOCK,2781,SITC of Acoustc Lining 30Mm Thck,12-12-2019,17-03-2022,M2 ,0,2020,8
1200,BLD-2248-D-INS|G|23|23'1,HVAC SYSTEM OF HOSTEL BLOCK,2782,SITC of 19Mm Thck Insl On Duct,12-12-2019,17-03-2022,M2 ,230,2020,8
1201,BLD-2248-D-INS|G|23|23'2,HVAC SYSTEM OF HOSTEL BLOCK,2783,SITC of 25Mm Thck Insl On Duct,12-12-2019,17-03-2022,M2 ,40,2020,8
1202,BLD-2248-D-CPL|G|24|24'1,HVAC SYSTEM OF HOSTEL BLOCK,2784,SITC of 0.75Kw Dol Starter,12-12-2019,17-03-2022,EA,39,2020,8
1203,BLD-2248-D-CPL|G|24|24'2,HVAC SYSTEM OF HOSTEL BLOCK,2785,SITC of 1.1Kw Star-Delta Starter,12-12-2019,17-03-2022,EA,1,2020,8
1204,BLD-2248-D-CPL|G|24|24'3,HVAC SYSTEM OF HOSTEL BLOCK,2786,SITC of 3.7Kw Star-Delta Starter,12-12-2019,17-03-2022,EA,2,2020,8
1205,BLD-2248-D-CPL|G|24|24'4,HVAC SYSTEM OF HOSTEL BLOCK,2787,SITC of 5.5Kw Star-Delta Starter,12-12-2019,17-03-2022,EA,2,2020,8
1206,BLD-2248-D-CPL|G|24|24'5,HVAC SYSTEM OF HOSTEL BLOCK,2788,SITC of 2.2Kw Star-Delta Starter,12-12-2019,17-03-2022,EA,2,2020,8
1207,BLD-2248-D-CPL|G|24|24'6,HVAC SYSTEM OF HOSTEL BLOCK,2789,SITC of 1.5Kw Star-Delta Starter,12-12-2019,17-03-2022,EA,4,2020,8
1208,BLD-2248-D-CPL|G|24|24'7,HVAC SYSTEM OF HOSTEL BLOCK,2790,SITC of 0.75Kw Dol Starter,12-12-2019,17-03-2022,EA,2,2020,8
1209,BLD-2248-D-PMGR|H|1|1'01,CHILLER PLANT OPTIMIZER,2791,SITC of Workstation For Cpo,12-12-2019,17-03-2022,LOT,1,2020,8
1210,BLD-2248-D-PMGR|H|1|1'02,CHILLER PLANT OPTIMIZER,2792,"SITC  of 24"" Led Monitor",12-12-2019,17-03-2022,LOT,1,2020,8
1211,BLD-2248-D-PMGR|H|1|1'03,CHILLER PLANT OPTIMIZER,2793,Software For Cpo As Per Ts,12-12-2019,17-03-2022,LOT,1,2020,8
1212,BLD-2248-D-PMGR|H|1|1'04,CHILLER PLANT OPTIMIZER,2794,Software Interfac With Pump Vfd 3Nos,12-12-2019,17-03-2022,LOT,1,2020,8
1213,BLD-2248-D-PMGR|H|1|1'05,CHILLER PLANT OPTIMIZER,2795,Software Interface For Energy Meter,12-12-2019,17-03-2022,LOT,1,2020,8
1214,BLD-2248-D-PLNTMNGR|H|2,CHILLER PLANT OPTIMIZER,2796,SITC of Ddc Controller,12-12-2019,17-03-2022,LOT,1,2020,8
1215,BLD-2248-D-PMGR|H|2|2'02,CHILLER PLANT OPTIMIZER,2797,SITC of Dp Transmitter,12-12-2019,17-03-2022,EA,2,2020,8
1216,BLD-2248-D-PMGR|H|2|2'03,CHILLER PLANT OPTIMIZER,2798,SITC of Dp Switch,12-12-2019,17-03-2022,EA,0,2020,8
1217,BLD-2248-D-PMGR|H|2|2'04,CHILLER PLANT OPTIMIZER,2799,SITC of Immersion Temp Sensor,12-12-2019,17-03-2022,EA,8,2020,8
1218,BLD-2248-D-PMGR|H|2|2'05,CHILLER PLANT OPTIMIZER,2800,SITC of Steam Temp Sensor,12-12-2019,17-03-2022,EA,0,2020,8
1219,BLD-2248-D-PMGR|H|2|2'06,CHILLER PLANT OPTIMIZER,2801,SITC of Level Switch,12-12-2019,17-03-2022,EA,4,2020,8
1220,BLD-2248-D-PMGR|H|2|2'07,CHILLER PLANT OPTIMIZER,2802,SITC of Outside Temp & Rh Sensor,12-12-2019,17-03-2022,EA,1,2020,8
1221,BLD-2248-D-PMGR|H|2|2'08,CHILLER PLANT OPTIMIZER,2803,SITC of Water Flow Switch,12-12-2019,17-03-2022,EA,6,2020,8
1222,BLD-2248-D-PMGR|H|2|2'09,CHILLER PLANT OPTIMIZER,2804,SITC of Limit Switch For Bfvlv Actuator,12-12-2019,17-03-2022,EA,6,2020,8
1223,BLD-2248-D-PMGR|H|2|2'10,CHILLER PLANT OPTIMIZER,2805,SITC of Ph Analyser,12-12-2019,17-03-2022,EA,1,2020,8
1224,BLD-2248-D-PMGR|H|2|2'11,CHILLER PLANT OPTIMIZER,2806,SITC of Tds Analyser,12-12-2019,17-03-2022,EA,1,2020,8
1225,BLD-2248-D-PMGR|H|2|2'12,CHILLER PLANT OPTIMIZER,2807,SITC of Water Hardness Analyser,12-12-2019,17-03-2022,EA,1,2020,8
1226,BLD-2248-D-PMGR|H|2|2'13,CHILLER PLANT OPTIMIZER,2808,SITC of Ultrasonic Flow Meter For Chw,12-12-2019,17-03-2022,EA,1,2020,8
1227,BLD-2248-D-PMGR|H|2|2'14,CHILLER PLANT OPTIMIZER,2809,SITC of 2Cx1Sqmm Atc Ar Cable,12-12-2019,17-03-2022,LOT,1,2020,8
1228,BLD-2248-D-PMGR|H|2|2'15,CHILLER PLANT OPTIMIZER,2810,SITC 2 Pair 18Awg Atc Ar Comm Cable,12-12-2019,17-03-2022,LOT,1,2020,8
1229,BLD-2248-D-PMGR|H|2|2'16,CHILLER PLANT OPTIMIZER,2811,SITC 3Cx1.5Sqmm Atc Ar Cable,12-12-2019,17-03-2022,LOT,1,2020,8
1230,BLD-2248-D-FFPUMP|A|1,FIRE FIGHTING SYSTEM ,2812,SITC of Multi Stg Main Pump 180/120Mtr H,12-12-2019,17-03-2022,SET,2,2020,8
1231,BLD-2248-D-FFPUMP|A|2,FIRE FIGHTING SYSTEM ,2813,SITC of Dg Pump 180/120Mtr H,12-12-2019,17-03-2022,SET,1,2020,8
1232,BLD-2248-D-FFPUMP|A|3|A,FIRE FIGHTING SYSTEM ,2814,SITC of Jockey Pump 180Lpm 180Mtr H,12-12-2019,17-03-2022,SET,2,2020,8
1233,BLD-2248-D-FFPUMP|A|3|B,FIRE FIGHTING SYSTEM ,2815,SITC of Jockey Pump 180Lpm 120Mtr H,12-12-2019,17-03-2022,SET,2,2020,8
1234,BLD-2248-D-FFPH|A|4,FIRE FIGHTING SYSTEM ,2816,SITC of Air Vessel,12-12-2019,17-03-2022,SET,1,2020,8
1235,BLD-2248-D-FFPH|A|5,FIRE FIGHTING SYSTEM ,2817,P&F of 100Mm Dia Pr Gauge,12-12-2019,17-03-2022,EA,18,2020,8
1236,BLD-2248-D-FFPH|A|6,FIRE FIGHTING SYSTEM ,2818,P&F of Liquid Level Cntrlr For Pump,12-12-2019,17-03-2022,SET,2,2020,8
1237,BLD-2248-D-FFPH|A|7,FIRE FIGHTING SYSTEM ,2819,P&F 25Mm Dia Gm Fitting For Wlg,12-12-2019,17-03-2022,SET,2,2020,8
1238,BLD-2248-D-FFPH|A|8|A,FIRE FIGHTING SYSTEM ,2820,Pl&T of 250Mm Dia C Cls Ms Erw Pipe,12-12-2019,17-03-2022,M,8,2020,8
1239,BLD-2248-D-FFPH|A|8|B,FIRE FIGHTING SYSTEM ,2821,Pl&T of 200Mm Dia C Cls Ms Erw Pipe,12-12-2019,17-03-2022,M,15,2020,8
1240,BLD-2248-D-FFPH|A|8|C,FIRE FIGHTING SYSTEM ,2822,Pl&T of 150Mm Dia C Cls Ms Erw Pipe,12-12-2019,17-03-2022,M,25,2020,8
1241,BLD-2248-D-FFPH|A|8|D,FIRE FIGHTING SYSTEM ,2823,Pl&T of 100Mm Dia C Cls Ms Erw Pipe,12-12-2019,17-03-2022,M,8,2020,8
1242,BLD-2248-D-FFPH|A|8|E,FIRE FIGHTING SYSTEM ,2824,Pl&T of 80Mm Dia C Cls Ms Erw Pipe,12-12-2019,17-03-2022,M,16,2020,8
1243,BLD-2248-D-FFPH|A|8|F,FIRE FIGHTING SYSTEM ,2825,Pl&T of 25Mm Dia C Cls Ms Erw Pipe,12-12-2019,17-03-2022,M,15,2020,8
1244,BLD-2248-D-FFPH|A|9|A,FIRE FIGHTING SYSTEM ,2826,P&A 3 Coat Painting On 250Mm Dia Ms Pipe,12-12-2019,17-03-2022,M,8,2020,8
1245,BLD-2248-D-FFPH|A|9|B,FIRE FIGHTING SYSTEM ,2827,P&A 3 Coat Painting On 200Mm Dia Ms Pipe,12-12-2019,17-03-2022,M,15,2020,8
1246,BLD-2248-D-FFPH|A|9|C,FIRE FIGHTING SYSTEM ,2828,P&A 3 Coat Painting On 150Mm Dia Ms Pipe,12-12-2019,17-03-2022,M,25,2020,8
1247,BLD-2248-D-FFPH|A|9|D,FIRE FIGHTING SYSTEM ,2829,P&A 3 Coat Painting On 100Mm Dia Ms Pipe,12-12-2019,17-03-2022,M,8,2020,8
1248,BLD-2248-D-FFPH|A|9|E,FIRE FIGHTING SYSTEM ,2830,P&A 3 Coat Painting On 80Mm Dia Ms Pipe,12-12-2019,17-03-2022,M,16,2020,8
1249,BLD-2248-D-FFPH|A|9|F,FIRE FIGHTING SYSTEM ,2831,P&A 3 Coat Painting On 25Mm Dia Ms Pipe,12-12-2019,17-03-2022,M,15,2020,8
1250,BLD-2248-D-FFPH|A|10|A,FIRE FIGHTING SYSTEM ,2832,P&F CI Y Strainer 200Mm Dia,12-12-2019,17-03-2022,EA,2,2020,8
1251,BLD-2248-D-FFPH|A|11,FIRE FIGHTING SYSTEM ,2833,P&S Ss Fire Brigade Suction Hose Cplng,12-12-2019,17-03-2022,SET,1,2020,8
1252,BLD-2248-D-FFPH|A|12,FIRE FIGHTING SYSTEM ,2834,P&S Ss Fire Brigade Connection,12-12-2019,17-03-2022,SET,1,2020,8
1253,BLD-2248-D-FFPH|A|13|A,FIRE FIGHTING SYSTEM ,2835,P&F  CI Foot Valve 200Mm Dia,12-12-2019,17-03-2022,EA,2,2020,8
1254,BLD-2248-D-FFPH|A|14,FIRE FIGHTING SYSTEM ,2836,P&F Elc Operated Dual Typ Pr Switches,12-12-2019,17-03-2022,EA,14,2020,8
1255,BLD-2248-D-FFPH|A|15|A,FIRE FIGHTING SYSTEM ,2837,P&F Ctrl Valve Wth Auto Alrm Gong 150Mm,12-12-2019,17-03-2022,EA,1,2020,8
1256,BLD-2248-D-FFPH|A|16,FIRE FIGHTING SYSTEM ,2838,P&F Level Switch Wth Var Diffrnt,12-12-2019,17-03-2022,SET,2,2020,8
1257,BLD-2248-D-FFPH|A|17,FIRE FIGHTING SYSTEM ,2839,0,12-12-2019,17-03-2022,EA,1,2020,8
1258,BLD-2248-D-FFPH|A|18|A,FIRE FIGHTING SYSTEM ,2840,P&I CI Body 200 Nb Sluice Valve,12-12-2019,17-03-2022,EA,2,2020,8
1259,BLD-2248-D-FFPH|A|19|A,FIRE FIGHTING SYSTEM ,2841,P&I CI Body Nrv 150 Nb,12-12-2019,17-03-2022,EA,12,2020,8
1260,BLD-2248-D-FFPH|A|19|B,FIRE FIGHTING SYSTEM ,2842,P&I CI Body Nrv 80 Nb,12-12-2019,17-03-2022,EA,4,2020,8
1261,BLD-2248-D-FFPH|A|20|A,FIRE FIGHTING SYSTEM ,2843,P&F CI Body Btrfly Valve 200Nb,12-12-2019,17-03-2022,EA,4,2020,8
1262,BLD-2248-D-FFPH|A|20|B,FIRE FIGHTING SYSTEM ,2844,P&F CI Body Btrfly Valve 150Nb,12-12-2019,17-03-2022,EA,20,2020,8
1263,BLD-2248-D-FFPH|A|20|C,FIRE FIGHTING SYSTEM ,2845,P&F CI Body Btrfly Valve 100Nb,12-12-2019,17-03-2022,EA,4,2020,8
1264,BLD-2248-D-FFPH|A|20|D,FIRE FIGHTING SYSTEM ,2846,P&F CI Body Btrfly Valve 80Nb,12-12-2019,17-03-2022,EA,8,2020,8
